customer_id,full_name,city,state,total_orders,total_spent,avg_order_value,customer_segment
1343,Jama Rodriquez,Upland,CA,1,1818.4545,1818.4545,Medium Spender
1386,Cesar Wilkins,San Diego,CA,1,1806.4125,1806.4125,Medium Spender
1038,Garry Juarez,Forest Hills,NY,1,1805.966,1805.966,Medium Spender
858,Klara Kim,Rome,NY,1,1804.8565,1804.8565,Medium Spender
343,Jesica Fields,Commack,NY,1,1800.4815,1800.4815,Medium Spender
1016,Shenna Benton,New York,NY,1,1797.975,1797.975,Medium Spender
914,Hortencia O'neil,Rockville Centre,NY,1,1793.7574,1793.7574,Medium Spender
1047,Jamaal Baker,Elmhurst,NY,1,1786.465,1786.465,Medium Spender
710,Ezra Silva,New Windsor,NY,1,1765.1307,1765.1307,Medium Spender
535,Inge Olsen,Long Beach,NY,1,1759.976,1759.976,Medium Spender
365,Rodger Rojas,Bayside,NY,1,1758.514,1758.514,Medium Spender
232,Freddie Mathis,Euless,TX,1,1755.3725,1755.3725,Medium Spender
629,Evelina Byrd,Buffalo,NY,1,1754.1460000000002,1754.1460000000002,Medium Spender
814,Ghislaine Compton,Lindenhurst,NY,1,1754.0464,1754.0464,Medium Spender
1180,Myrtle Gardner,Farmingdale,NY,1,1753.7717,1753.7717,Medium Spender
1198,Cheryll Snyder,Brooklyn,NY,1,1745.9640000000002,1745.9640000000002,Medium Spender
1371,Pandora Estes,New Hyde Park,NY,1,1734.9325,1734.9325,Medium Spender
188,Sharla Flynn,Oxnard,CA,2,1729.775,864.8875,Medium Spender
254,Cristobal Hutchinson,Lawndale,CA,1,1716.553,1716.553,Medium Spender
416,Luke Fuller,Hempstead,NY,1,1709.3652,1709.3652,Medium Spender
933,Lurline Rivers,Howard Beach,NY,1,1708.3719,1708.3719,Medium Spender
1431,Mark Benton,East Elmhurst,NY,1,1705.9632,1705.9632,Medium Spender
563,Rodney Odom,Richmond Hill,NY,1,1703.6815,1703.6815,Medium Spender
1212,Jaqueline Cummings,Huntington Station,NY,1,1697.9717,1697.9717,Medium Spender
834,Brain Skinner,Euless,TX,1,1694.0557,1694.0557,Medium Spender
745,Carolyne Conley,Floral Park,NY,1,1692.5721,1692.5721,Medium Spender
1194,Leticia Snyder,Pittsford,NY,1,1692.5370000000005,1692.5370000000005,Medium Spender
456,Serina Hensley,Jamaica,NY,1,1690.6635,1690.6635,Medium Spender
392,Cyndi Bush,Elmhurst,NY,1,1681.9740000000002,1681.9740000000002,Medium Spender
1393,Vivian Deleon,Jamaica,NY,1,1681.4809999999998,1681.4809999999998,Medium Spender
678,Myron Johns,Whitestone,NY,1,1673.9906999999998,1673.9906999999998,Medium Spender
816,Marshall Johnson,Vista,CA,1,1669.9825,1669.9825,Medium Spender
318,Eliz Whitney,Fullerton,CA,1,1662.0539,1662.0539,Medium Spender
590,Cyndi Dyer,Baldwin,NY,1,1655.0719,1655.0719,Medium Spender
731,Hilary Savage,Oxnard,CA,1,1652.981,1652.981,Medium Spender
1405,Thanh Figueroa,Mount Vernon,NY,1,1649.9725,1649.9725,Medium Spender
591,Danilo Holmes,Hicksville,NY,1,1646.3814,1646.3814,Medium Spender
740,Gwenn Melton,Centereach,NY,1,1644.5165,1644.5165,Medium Spender
485,Catherine Miles,East Elmhurst,NY,1,1635.5468,1635.5468,Medium Spender
1338,Inez Snider,Ronkonkoma,NY,1,1626.7825000000005,1626.7825000000005,Medium Spender
267,Angelina Lloyd,Apple Valley,CA,1,1625.963,1625.963,Medium Spender
371,Loni Duncan,Rosedale,NY,1,1619.991,1619.991,Medium Spender
1076,Sherise Mercer,Vista,CA,1,1619.991,1619.991,Medium Spender
1309,Kimberli Cline,Centereach,NY,1,1619.991,1619.991,Medium Spender
419,Krystin Marshall,Poughkeepsie,NY,1,1613.3947,1613.3947,Medium Spender
911,Nikita Roy,Pittsford,NY,1,1611.0747,1611.0747,Medium Spender
433,Holly Nieves,Longview,TX,1,1601.3717,1601.3717,Medium Spender
291,Boyce Burks,Sunnyside,NY,1,1600.0929999999998,1600.0929999999998,Medium Spender
445,Earline Ballard,Mount Vernon,NY,1,1599.9840000000002,1599.9840000000002,Medium Spender
1327,Consuela Romero,Monroe,NY,1,1599.9840000000002,1599.9840000000002,Medium Spender
1109,Gussie Harding,Deer Park,NY,1,1595.6657,1595.6657,Medium Spender
1339,Neida King,Oceanside,NY,1,1590.8534,1590.8534,Medium Spender
698,Charleen Joyner,Corona,NY,1,1585.156,1585.156,Medium Spender
1243,Heide Reed,Floral Park,NY,1,1582.1634,1582.1634,Medium Spender
264,Mariela Huffman,Garden City,NY,1,1577.0717,1577.0717,Medium Spender
1106,Jerri Henry,Spring Valley,NY,1,1576.7820000000002,1576.7820000000002,Medium Spender
49,Caroll Hays,Fairport,NY,2,1571.1760000000002,785.5880000000001,Medium Spender
1155,Verdell Joyner,Far Rockaway,NY,1,1567.4715,1567.4715,Medium Spender
219,Darcie Morgan,Oceanside,NY,1,1567.173,1567.173,Medium Spender
707,Terese Briggs,Woodside,NY,1,1559.9725,1559.9725,Medium Spender
570,Marissa Summers,Saint Albans,NY,1,1556.7828,1556.7828,Medium Spender
621,Basil Ballard,San Lorenzo,CA,1,1553.965,1553.965,Medium Spender
841,Manie Maxwell,Ronkonkoma,NY,1,1546.384,1546.384,Medium Spender
317,Christia Wilkins,Woodside,NY,1,1543.7628,1543.7628,Medium Spender
1256,Nubia Anderson,Ronkonkoma,NY,1,1538.964,1538.964,Medium Spender
369,Mary Singleton,Woodside,NY,1,1536.1215,1536.1215,Medium Spender
1434,Elana Miles,Liverpool,NY,1,1530.963,1530.963,Medium Spender
763,Han Schneider,Elmhurst,NY,1,1525.1627999999998,1525.1627999999998,Medium Spender
876,Onita Macdonald,Glen Cove,NY,1,1525.1539,1525.1539,Medium Spender
523,Joshua Robertson,Patchogue,NY,1,1519.981,1519.981,Medium Spender
483,Gayla Sims,Lindenhurst,NY,1,1519.2,1519.2,Medium Spender
927,Guillermo Hart,New York,NY,1,1516.34,1516.34,Medium Spender
589,Jeffry Church,Pleasanton,CA,1,1512.891,1512.891,Medium Spender
1305,Dalia Carson,Rochester,NY,1,1509.4727000000005,1509.4727000000005,Medium Spender
635,Myrtie James,Merrick,NY,1,1502.9630000000002,1502.9630000000002,Medium Spender
942,Davis Long,Lancaster,NY,1,1499.9719,1499.9719,Medium Spender
516,Rosa Kinney,Brooklyn,NY,1,1499.966,1499.966,Medium Spender
1389,Ulrike Chan,Port Chester,NY,1,1499.382,1499.382,Medium Spender
494,Pearl Fox,Uniondale,NY,1,1494.9554,1494.9554,Medium Spender
424,Charleen Hurst,Utica,NY,1,1490.2907,1490.2907,Medium Spender
835,Roseanne Maynard,Euless,TX,1,1485.4635,1485.4635,Medium Spender
211,Gilma Dejesus,Scarsdale,NY,1,1472.481,1472.481,Medium Spender
67,Tommie Melton,Sacramento,CA,2,1472.4724999999999,736.2362499999999,Medium Spender
290,Barry Buckner,Centereach,NY,1,1467.9554,1467.9554,Medium Spender
930,Delana Wagner,Clifton Park,NY,1,1464.2552,1464.2552,Medium Spender
438,Katharine Herrera,Queensbury,NY,1,1455.974,1455.974,Medium Spender
487,Grace Madden,San Pablo,CA,1,1450.023,1450.023,Medium Spender
1222,Geraldine O'donnell,Flushing,NY,1,1441.165,1441.165,Medium Spender
253,Maurice Norton,Atwater,CA,1,1439.9840000000002,1439.9840000000002,Medium Spender
699,Zella Fernandez,Rockville Centre,NY,1,1422.963,1422.963,Medium Spender
596,Emelda Dickerson,Hamburg,NY,1,1422.4825,1422.4825,Medium Spender
980,Carter Booth,Port Chester,NY,1,1416.573,1416.573,Medium Spender
1420,Kelsey Noble,Mount Vernon,NY,1,1407.552,1407.552,Medium Spender
101,Nichelle Howell,Scarsdale,NY,1,1405.962,1405.962,Medium Spender
674,Ira Moore,Saratoga Springs,NY,1,1402.774,1402.774,Medium Spender
1444,Ivette Estes,Canandaigua,NY,1,1399.976,1399.976,Medium Spender
822,Kristy Watkins,Howard Beach,NY,1,1396.4905,1396.4905,Medium Spender
158,Alane Kennedy,Spring Valley,NY,1,1395.1624,1395.1624,Medium Spender
968,Jonna Brown,Mahopac,NY,1,1394.9906999999998,1394.9906999999998,Medium Spender
476,Christopher Richardson,Santa Cruz,CA,1,1394.9814,1394.9814,Medium Spender
1383,Desire Mcgowan,Bakersfield,CA,1,1392.273,1392.273,Medium Spender
1253,Susannah Fields,Far Rockaway,NY,1,1390.4734,1390.4734,Medium Spender
720,Devin Shaffer,Rochester,NY,1,1389.772,1389.772,Medium Spender
465,Birdie Kramer,Troy,NY,1,1382.972,1382.972,Medium Spender
397,Jeannie Wilcox,Franklin Square,NY,1,1378.182,1378.182,Medium Spender
1204,Leslie Higgins,Saratoga Springs,NY,1,1372.4719,1372.4719,Medium Spender
1017,Philip Bryan,Oakland,CA,1,1368.0717,1368.0717,Medium Spender
387,Kaila Walters,Elmhurst,NY,1,1367.984,1367.984,Medium Spender
881,Chloe Patel,Santa Monica,CA,1,1367.0907,1367.0907,Medium Spender
634,Taylor Cole,Carmel,NY,1,1364.944,1364.944,Medium Spender
1356,Inger Jennings,Patchogue,NY,1,1359.976,1359.976,Medium Spender
647,Janelle Maldonado,Richmond Hill,NY,1,1353.748,1353.748,Medium Spender
843,Tessie Farmer,Plattsburgh,NY,1,1351.7224,1351.7224,Medium Spender
741,Laci Castro,Saint Albans,NY,1,1349.982,1349.982,Medium Spender
874,Mila Good,Plattsburgh,NY,1,1344.792,1344.792,Medium Spender
414,Romaine Haley,Ithaca,NY,1,1337.0817,1337.0817,Medium Spender
399,Bart Hess,Kingston,NY,1,1331.9734,1331.9734,Medium Spender
921,Evelin Vargas,Webster,NY,1,1328.6529,1328.6529,Medium Spender
868,Domingo Casey,San Jose,CA,1,1311.2907,1311.2907,Medium Spender
750,Romaine Salazar,Monsey,NY,1,1307.6225,1307.6225,Medium Spender
458,Everett Vega,Holbrook,NY,1,1304.975,1304.975,Medium Spender
915,Beryl Bennett,Sacramento,CA,1,1301.4715,1301.4715,Medium Spender
1345,Arie Hunter,Flushing,NY,1,1287.5737,1287.5737,Medium Spender
1293,Sally Kinney,Floral Park,NY,1,1285.9717,1285.9717,Medium Spender
949,Venessa Frost,Scarsdale,NY,1,1279.0627,1279.0627,Medium Spender
511,Julienne Moody,Fort Worth,TX,1,1277.966,1277.966,Medium Spender
879,Ethelyn Ray,Garden City,NY,1,1276.975,1276.975,Medium Spender
664,Augustus Schmidt,Corona,NY,1,1272.784,1272.784,Medium Spender
630,Zulema Browning,Amsterdam,NY,1,1265.9724,1265.9724,Medium Spender
928,Joann Barber,Santa Monica,CA,1,1264.9827,1264.9827,Medium Spender
148,Julee Woodard,Richmond Hill,NY,1,1260.973,1260.973,Medium Spender
769,Agatha Melton,Springfield Gardens,NY,1,1258.972,1258.972,Medium Spender
1053,Parthenia Figueroa,Mahopac,NY,1,1257.972,1257.972,Medium Spender
1143,Sommer Hopkins,Tonawanda,NY,1,1256.091,1256.091,Medium Spender
183,Jeniffer Ratliff,Floral Park,NY,1,1254.9405,1254.9405,Medium Spender
623,Cayla Johnson,Coram,NY,1,1253.981,1253.981,Medium Spender
311,Charise Burt,Fresno,CA,1,1250.8637,1250.8637,Medium Spender
1110,Shirely Cantrell,West Hempstead,NY,1,1249.972,1249.972,Medium Spender
405,Greta Page,Commack,NY,1,1245.973,1245.973,Medium Spender
1294,Edith Davenport,Ontario,CA,1,1243.7847000000002,1243.7847000000002,Medium Spender
1361,Destiny Goodman,Westbury,NY,1,1240.1840000000002,1240.1840000000002,Medium Spender
305,Hope Cotton,Redondo Beach,CA,1,1238.5660000000005,1238.5660000000005,Medium Spender
1412,Adrien Hunter,Rego Park,NY,1,1234.9715,1234.9715,Medium Spender
573,Rubye Mccall,Troy,NY,1,1229.092,1229.092,Medium Spender
1186,Kiesha Bond,San Carlos,CA,1,1228.5207,1228.5207,Medium Spender
812,Martha Burgess,Woodhaven,NY,1,1227.5814,1227.5814,Medium Spender
902,Elease Dejesus,Oswego,NY,1,1217.264,1217.264,Medium Spender
1170,Mechelle Chan,Richmond Hill,NY,1,1210.2714999999998,1210.2714999999998,Medium Spender
1013,Alma Peck,Corona,NY,1,1209.4747,1209.4747,Medium Spender
294,Clementina Sargent,Rome,NY,1,1208.4825,1208.4825,Medium Spender
504,Tiana Henderson,Franklin Square,NY,1,1200.542,1200.542,Medium Spender
341,Delana Scott,Mount Vernon,NY,1,1199.9840000000002,1199.9840000000002,Medium Spender
1387,Phylicia Stout,Canandaigua,NY,1,1199.9840000000002,1199.9840000000002,Medium Spender
974,Marcell Barrett,Astoria,NY,1,1197.0725,1197.0725,Medium Spender
522,Tammera Fischer,Oakland,CA,1,1196.9665,1196.9665,Medium Spender
784,Debbra Jacobson,Ballston Spa,NY,1,1194.2817,1194.2817,Medium Spender
791,Yun Nelson,Ballston Spa,NY,1,1189.9825,1189.9825,Medium Spender
772,Latricia Lindsey,Yorktown Heights,NY,1,1174.5654,1174.5654,Medium Spender
283,Jaimee Day,Poughkeepsie,NY,1,1172.9724,1172.9724,Medium Spender
321,Chere Hardin,Brooklyn,NY,1,1165.081,1165.081,Medium Spender
406,Kerrie O'neill,Shirley,NY,1,1139.981,1139.981,Medium Spender
398,Suellen Mercado,Sunnyside,NY,1,1139.981,1139.981,Medium Spender
475,Alec Peck,Victoria,TX,1,1139.981,1139.981,Medium Spender
164,Tomika Larson,Woodside,NY,1,1139.981,1139.981,Medium Spender
992,Chere Alston,Patchogue,NY,1,1139.962,1139.962,Medium Spender
209,Jutta Everett,Selden,NY,1,1127.992,1127.992,Medium Spender
1073,Leeanne Cross,Bayside,NY,1,1115.9814,1115.9814,Medium Spender
1241,Nathaniel Davidson,Rome,NY,1,1115.9814,1115.9814,Medium Spender
244,Jessika Bray,San Pablo,CA,1,1113.2655,1113.2655,Medium Spender
1035,Tangela Hurley,Campbell,CA,1,1104.4745,1104.4745,Medium Spender
248,Cecelia Gill,Mcallen,TX,1,1101.683,1101.683,Medium Spender
1292,Lakenya Oliver,San Lorenzo,CA,1,1099.4815,1099.4815,Medium Spender
265,Mellisa Farley,Central Islip,NY,1,1096.1817,1096.1817,Medium Spender
656,Romana Barnes,Floral Park,NY,1,1094.975,1094.975,Medium Spender
947,Angele Castro,Palos Verdes Peninsula,CA,1,1082.9715,1082.9715,Medium Spender
1061,Alanna Barry,Euless,TX,1,1076.9307,1076.9307,Medium Spender
1074,Lanelle Guerra,Floral Park,NY,1,1072.1624,1072.1624,Medium Spender
978,Diana Reyes,Bronx,NY,1,1064.682,1064.682,Medium Spender
652,Tilda Melton,Troy,NY,1,1063.8921,1063.8921,Medium Spender
956,Venus Hewitt,Farmingdale,NY,1,1060.553,1060.553,Medium Spender
1064,Patsy Russo,Rowlett,TX,1,1060.1721,1060.1721,Medium Spender
1116,Patria Harper,Astoria,NY,1,1055.9840000000002,1055.9840000000002,Medium Spender
1318,Tisha Petty,San Antonio,TX,1,1052.972,1052.972,Medium Spender
588,Cherelle Key,Valley Stream,NY,1,1052.9630000000002,1052.9630000000002,Medium Spender
477,Arminda Weber,Bellmore,NY,1,1044.981,1044.981,Medium Spender
1011,Sebrina Gross,Garland,TX,1,1042.1724,1042.1724,Medium Spender
1044,Zenia Bruce,Rosedale,NY,1,1041.5814,1041.5814,Medium Spender
869,Rodrigo Durham,Richmond Hill,NY,1,1037.3715,1037.3715,Medium Spender
849,Phyllis Hill,Syosset,NY,1,1034.2827,1034.2827,Medium Spender
286,Virgil Frost,Levittown,NY,1,1026.7014,1026.7014,Medium Spender
300,Rayford Simon,Mountain View,CA,1,1023.984,1023.984,Medium Spender
981,Christel Cardenas,Long Beach,NY,1,1022.9814,1022.9814,Medium Spender
753,Mandi Gibbs,East Elmhurst,NY,1,1022.9814,1022.9814,Medium Spender
1099,Jewell Reyes,Jackson Heights,NY,1,1019.963,1019.963,Medium Spender
719,Nicki Fry,Endicott,NY,1,1006.981,1006.981,Medium Spender
695,Christoper Gould,Shirley,NY,1,1006.981,1006.981,Medium Spender
284,Susann Bass,Commack,NY,1,1001.6117,1001.6117,Medium Spender
1139,Gabriella Jones,Mount Vernon,NY,1,999.4825,999.4825,Medium Spender
1377,Johana Jacobson,Rochester,NY,1,997.1724,997.1724,Medium Spender
617,Jenna Saunders,Yorktown Heights,NY,1,993.2214,993.2214,Medium Spender
851,Arlena Buckner,New Hyde Park,NY,1,992.965,992.965,Medium Spender
1364,Grisel Maynard,Ballston Spa,NY,1,989.991,989.991,Medium Spender
1366,Trena Rogers,Campbell,CA,1,989.982,989.982,Medium Spender
1221,Joy Underwood,Apple Valley,CA,1,989.982,989.982,Medium Spender
852,Lezlie Thompson,Freeport,NY,1,989.982,989.982,Medium Spender
766,Lecia Hancock,Schenectady,NY,1,989.982,989.982,Medium Spender
830,Edmund Gaines,Copperas Cove,TX,1,989.982,989.982,Medium Spender
704,Morton Barron,Bakersfield,CA,1,988.4817,988.4817,Medium Spender
468,Jeanett Herman,Lindenhurst,NY,1,962.973,962.973,Medium Spender
585,Chasidy Webster,Rocklin,CA,1,959.984,959.984,Medium Spender
733,Doreatha Ford,Huntington,NY,1,959.984,959.984,Medium Spender
1288,Allie Conley,Lawndale,CA,1,959.984,959.984,Medium Spender
743,Tania Swanson,Longview,TX,1,954.9825,954.9825,Medium Spender
561,Kandace Hughes,San Lorenzo,CA,1,953.982,953.982,Medium Spender
325,Berna Moore,Bronx,NY,1,949.9905,949.9905,Medium Spender
373,Mariette Trevino,Utica,NY,1,949.981,949.981,Medium Spender
889,Lucilla Williams,San Carlos,CA,1,949.1727,949.1727,Medium Spender
572,Wm Pope,Auburn,NY,1,930.981,930.981,Medium Spender
785,Kandis Mills,Hamburg,NY,1,929.9814,929.9814,Medium Spender
1025,Daphine Willis,Farmingdale,NY,1,927.9840000000002,927.9840000000002,Medium Spender
926,Katina Mcintosh,Bakersfield,CA,1,926.091,926.091,Medium Spender
1255,Ben Stone,Ithaca,NY,1,923.0727,923.0727,Medium Spender
193,Ayanna Rhodes,Hicksville,NY,1,914.967,914.967,Medium Spender
957,Stephen Vega,Anaheim,CA,1,912.273,912.273,Medium Spender
775,Kermit Hyde,Patchogue,NY,1,908.076,908.076,Medium Spender
1008,Berneice Pollard,Forney,TX,1,892.981,892.981,Medium Spender
1098,Treasa Dickerson,Rockville Centre,NY,1,889.5840000000001,889.5840000000001,Medium Spender
381,Kristen Alvarez,Bronx,NY,1,888.2814000000001,888.2814000000001,Medium Spender
271,Katheleen Marks,Longview,TX,1,879.984,879.984,Medium Spender
683,Amparo Burks,Merrick,NY,1,879.984,879.984,Medium Spender
389,Leif Short,San Angelo,TX,1,877.9812,877.9812,Medium Spender
422,Valery Saunders,Victoria,TX,1,872.0820000000001,872.0820000000001,Medium Spender
382,Collin Webster,Howard Beach,NY,1,861.0117,861.0117,Medium Spender
1325,Magdalena Sherman,Oswego,NY,1,854.191,854.191,Medium Spender
659,Antonetta Rocha,Port Chester,NY,1,853.0999999999999,853.0999999999999,Medium Spender
792,Edgar Horn,West Babylon,NY,1,847.984,847.984,Medium Spender
829,Marcy Rodriguez,Lockport,NY,1,845.9820000000001,845.9820000000001,Medium Spender
884,Willian Hardin,Oswego,NY,1,845.9820000000001,845.9820000000001,Medium Spender
528,Angele Schroeder,New City,NY,1,845.9820000000001,845.9820000000001,Medium Spender
633,Kiara Deleon,Anaheim,CA,1,845.182,845.182,Medium Spender
604,Kylee Dickson,Amityville,NY,1,837.9827,837.9827,Medium Spender
847,Lizette Ellison,Port Washington,NY,1,836.9814,836.9814,Medium Spender
1094,Keitha Black,Lindenhurst,NY,1,824.9815,824.9815,Medium Spender
229,Molly Langley,Holbrook,NY,1,814.6707,814.6707,Medium Spender
729,Hue Dalton,Apple Valley,CA,1,799.9920000000001,799.9920000000001,Medium Spender
1402,Sandee Alvarado,Depew,NY,1,799.9920000000001,799.9920000000001,Medium Spender
1168,Almeta Benjamin,Sunnyside,NY,1,799.9920000000001,799.9920000000001,Medium Spender
602,Delaine Estes,Amarillo,TX,1,799.984,799.984,Medium Spender
1157,Anton Barton,Buffalo,NY,1,797.9399999999999,797.9399999999999,Medium Spender
1337,Bernetta Summers,Longview,TX,1,773.9817,773.9817,Medium Spender
642,Yang Roth,Webster,NY,1,772.2,772.2,Medium Spender
1079,Cindi Ellis,Floral Park,NY,1,758.9827,758.9827,Medium Spender
377,Klara Mosley,Port Chester,NY,1,755.972,755.972,Medium Spender
336,Trisha Johnson,Lancaster,NY,1,754.5812,754.5812,Medium Spender
1092,Lavinia Cotton,East Northport,NY,1,753.5840000000001,753.5840000000001,Medium Spender
368,Alysha Powers,Forest Hills,NY,1,751.984,751.984,Medium Spender
166,Lena Mills,Woodhaven,NY,1,751.984,751.984,Medium Spender
154,Jenise Preston,Helotes,TX,1,751.984,751.984,Medium Spender
846,Sylvester Chan,Rocklin,CA,1,728.9730000000001,728.9730000000001,Medium Spender
697,Alane Mccarty,San Diego,CA,1,728.973,728.973,Medium Spender
409,Jerome Bolton,Carmel,NY,1,728.973,728.973,Medium Spender
114,Thalia Horne,Amityville,NY,1,727.984,727.984,Medium Spender
137,Shonta Mercer,Massapequa,NY,1,723.8905,723.8905,Medium Spender
249,Magda Eaton,Ossining,NY,1,723.8905,723.8905,Medium Spender
455,Sherita Cherry,Liverpool,NY,1,719.984,719.984,Medium Spender
1077,Heather Perry,Sunnyside,NY,1,718.4000000000001,718.4000000000001,Medium Spender
901,Lonna Franks,Ontario,CA,1,712.4905,712.4905,Medium Spender
501,Tony Hicks,Anaheim,CA,1,712.4905,712.4905,Medium Spender
1277,Piedad Irwin,Coram,NY,1,706.7814,706.7814,Medium Spender
1036,Randee Lester,Centereach,NY,1,700.792,700.792,Medium Spender
508,Vance Taylor,Lancaster,NY,1,697.4907,697.4907,Medium Spender
842,Giselle Robles,San Angelo,TX,1,692.0817,692.0817,Medium Spender
924,Lea Irwin,New Windsor,NY,1,683.0747,683.0747,Medium Spender
943,Lynn Mcmahon,Scarsdale,NY,1,683.0747,683.0747,Medium Spender
228,Whitney Estes,Brentwood,NY,1,674.991,674.991,Medium Spender
1428,Carola Johns,Santa Cruz,CA,1,674.991,674.991,Medium Spender
654,Eun Harris,San Diego,CA,1,660.5905,660.5905,Medium Spender
891,Ashlie Parrish,Monsey,NY,1,655.984,655.984,Medium Spender
655,Marylyn Browning,Scarsdale,NY,1,655.1907,655.1907,Medium Spender
551,Jenine Crane,Fort Worth,TX,1,642.5419999999999,642.5419999999999,Medium Spender
821,Cassidy Clark,Astoria,NY,1,633.6245,633.6245,Medium Spender
302,Hayden Cross,Apple Valley,CA,1,631.6747,631.6747,Medium Spender
1270,Ciera Webb,Orchard Park,NY,1,629.9820000000001,629.9820000000001,Medium Spender
1369,Starr Schneider,Shirley,NY,1,620.0920000000001,620.0920000000001,Medium Spender
285,Leola Gould,Astoria,NY,1,613.7907,613.7907,Medium Spender
897,Bettyann Acosta,Lancaster,NY,1,611.9820000000001,611.9820000000001,Medium Spender
1239,Tara Maynard,Lindenhurst,NY,1,601.5812,601.5812,Medium Spender
423,Johna Powers,Deer Park,NY,1,599.9920000000001,599.9920000000001,Medium Spender
418,Georgeanna Webster,Oxnard,CA,1,593.991,593.991,Medium Spender
671,Jennette Baker,Banning,CA,1,583.9760000000001,583.9760000000001,Medium Spender
493,Lise Alvarado,Hamburg,NY,1,576.7917,576.7917,Medium Spender
471,Burma Summers,Freeport,NY,1,569.9905,569.9905,Medium Spender
1357,Karren Lamb,Fresno,CA,1,569.981,569.981,Medium Spender
549,Elmo Arnold,Long Beach,NY,1,557.9907,557.9907,Medium Spender
918,Kristel Bullock,Smithtown,NY,1,557.9907,557.9907,Medium Spender
658,Nicki Larson,Monsey,NY,1,557.9814,557.9814,Medium Spender
1417,Jasper Castro,Forney,TX,1,557.9814,557.9814,Medium Spender
1320,Obdulia Barber,Newburgh,NY,1,543.984,543.984,Medium Spender
786,Wallace Lane,South Richmond Hill,NY,1,539.991,539.991,Medium Spender
1176,Sheree Blanchard,Queensbury,NY,1,531.981,531.981,Medium Spender
532,Mia Delgado,Coachella,CA,1,527.984,527.984,Medium Spender
1207,Jenell Crosby,Brentwood,NY,1,524.3905,524.3905,Medium Spender
370,Jina Cooper,Howard Beach,NY,1,521.9817,521.9817,Medium Spender
404,Augustus Steele,Ballston Spa,NY,1,519.984,519.984,Medium Spender
448,Janella Bright,Rochester,NY,1,513.3507,513.3507,Medium Spender
676,Gayle Wilkinson,Lindenhurst,NY,1,512.981,512.981,Medium Spender
622,Gabriel Pitts,Clifton Park,NY,1,512.981,512.981,Medium Spender
1228,Zulema Clemons,Oakland,CA,1,512.981,512.981,Medium Spender
1146,Charlsie Carson,Saint Albans,NY,1,512.981,512.981,Medium Spender
684,Jenny Bell,Niagara Falls,NY,1,511.4907,511.4907,Medium Spender
1289,Shanelle Anderson,Bethpage,NY,1,507.2905,507.2905,Medium Spender
346,Jacalyn Barnett,Maspeth,NY,1,502.1907,502.1907,Medium Spender
304,Jayme Zamora,Springfield Gardens,NY,1,502.1814,502.1814,Medium Spender
608,Taisha Vang,Shirley,NY,1,502.1814,502.1814,Medium Spender
613,Margene Eaton,Wantagh,NY,1,502.1814,502.1814,Medium Spender
964,Brent Calderon,Corpus Christi,TX,1,502.1814,502.1814,Medium Spender
1130,Benny Bender,Elmont,NY,1,502.1814,502.1814,Medium Spender
1297,Vanessa West,New Rochelle,NY,1,502.1814,502.1814,Medium Spender
1286,Dione Pratt,Pleasanton,CA,1,494.991,494.991,Low Spender
996,Serafina Clemons,Shirley,NY,1,494.991,494.991,Low Spender
1050,Rozella Fitzgerald,Shirley,NY,1,480.591,480.591,Low Spender
721,Erlinda Osborne,West Islip,NY,1,479.992,479.992,Low Spender
925,Bryce Monroe,Kingston,NY,1,474.9905,474.9905,Low Spender
1065,Desiree Branch,San Lorenzo,CA,1,466.8414,466.8414,Low Spender
767,Twana Arnold,Anaheim,CA,1,464.9907,464.9907,Low Spender
378,Rosalba O'neal,Mount Vernon,NY,1,464.9907,464.9907,Low Spender
454,Terese Palmer,Bay Shore,NY,1,464.9907,464.9907,Low Spender
513,Whitney Cash,Hamburg,NY,1,458.98300000000006,458.98300000000006,Low Spender
860,Loni Mullen,South Ozone Park,NY,1,451.782,451.782,Low Spender
1022,Hye Mercer,Mahopac,NY,1,440.991,440.991,Low Spender
258,Maribel William,Torrance,CA,1,437.0907,437.0907,Low Spender
558,Carroll Kelly,Monroe,NY,1,431.984,431.984,Low Spender
1095,Corene Swanson,Rego Park,NY,1,426.55,426.55,Low Spender
130,Wes Stanton,Troy,NY,1,423.992,423.992,Low Spender
592,Joni Lee,Centereach,NY,1,422.991,422.991,Low Spender
857,Inga Koch,New Windsor,NY,1,418.4907,418.4907,Low Spender
388,Aleta Stone,Whitestone,NY,1,418.4907,418.4907,Low Spender
804,Douglas Richards,Valley Stream,NY,1,417.9905,417.9905,Low Spender
703,Diana Cobb,Fullerton,CA,1,398.97,398.97,Low Spender
725,Carola Mcpherson,Rego Park,NY,1,396.1405,396.1405,Low Spender
969,Jennell Solis,Rochester,NY,1,391.992,391.992,Low Spender
200,Ashely Holmes,Farmingdale,NY,1,391.992,391.992,Low Spender
746,Eldridge Greer,Central Islip,NY,1,386.1,386.1,Low Spender
685,Laverne Craft,Forest Hills,NY,1,386.1,386.1,Low Spender
586,Ulysses Gaines,Monsey,NY,1,386.1,386.1,Low Spender
601,Leland Mcdowell,Encino,CA,1,377.982,377.982,Low Spender
993,Giovanna Jefferson,Ridgecrest,CA,1,377.982,377.982,Low Spender
452,Cassandra Nichols,Hicksville,NY,1,377.982,377.982,Low Spender
457,Jeni Farley,Richmond Hill,NY,1,377.982,377.982,Low Spender
